Date,CSCO,PFE,INTC,QCOM,PG,CMCSA,CVX,GE,BA,AMZN,ORCL,GOOG,LRCX,VZ,CAT,WMT,GILD,GS,MSFT,AMAT,MRK,PYPL,AAPL,UNP,T,JPM,NFLX,GOOGL,DIS,BAC,UNH,AVGO,CVS,TXN,SLB,WYNN,META,C,V,AMD,XOM,HD,BKNG,IBM,BRK-B,NVDA,JNJ,MU,WFC
2017-02-26,26.472021102905273,22.531002044677734,30.035533905029297,45.19907760620117,72.5007553100586,30.870763778686523,77.40177154541016,133.21487426757812,165.92742919921875,42.262001037597656,37.900146484375,41.18717575073242,10.511761665344238,32.26390075683594,78.69276428222656,20.786113739013672,50.992130279541016,206.83071899414062,58.69281768798828,33.100669860839844,48.728965759277344,43.06999969482422,31.701305389404297,89.90909576416016,17.209381103515625,71.6943588256836,143.25,42.13778305053711,103.91236114501953,19.979225158691406,143.18309020996094,16.386869430541992,62.42055130004883,61.560203552246094,63.26615905761719,85.46359252929688,134.70101928710938,45.596744537353516,83.54292297363281,14.119999885559082,55.655982971191406,118.89701080322266,1611.192626953125,120.10041046142578,170.22000122070312,2.50209641456604,97.62676239013672,22.698562622070312,45.80284118652344
2017-03-05,26.448881149291992,22.70198631286621,29.51753807067871,44.9997444152832,72.06279754638672,30.32488441467285,79.81263732910156,132.90599060058594,170.35987854003906,42.49399948120117,37.478736877441406,41.20904541015625,10.49671745300293,31.938705444335938,78.39604949951172,20.10846519470215,51.57539749145508,212.0159454345703,58.35674285888672,33.62044143676758,49.038299560546875,43.029998779296875,32.42505645751953,90.97726440429688,17.067190170288086,73.65478515625,139.13999938964844,42.200904846191406,104.77892303466797,21.040891647338867,147.69667053222656,17.006135940551758,62.06815719604492,62.05433654785156,63.70028305053711,91.85449981689453,136.4215850830078,46.69916534423828,83.88304138183594,13.029999732971191,56.60325622558594,120.4122543334961,1713.377197265625,119.23945617675781,175.67999267578125,2.4273736476898193,98.46997833251953,24.974271774291992,46.65850830078125
2017-03-12,26.42574119567871,22.432355880737305,29.5257568359375,46.75381088256836,72.51668548583984,30.406343460083008,77.74616241455078,133.6119842529297,167.10565185546875,42.62300109863281,37.4699592590332,41.91335678100586,10.712568283081055,31.46686553955078,76.0801010131836,20.276578903198242,49.71623229980469,208.23486328125,58.97435760498047,34.760276794433594,48.316490173339844,42.9900016784668,32.276588439941406,88.69072723388672,17.205322265625,72.44837188720703,140.88999938964844,42.81372833251953,104.47752380371094,20.933372497558594,149.81593322753906,17.631635665893555,61.59318923950195,64.0229263305664,62.113704681396484,90.49996185302734,138.03277587890625,47.074283599853516,84.77110290527344,13.90999984741211,56.019798278808594,120.35826873779297,1732.277587890625,117.76925659179688,174.97999572753906,2.4443893432617188,100.39495086669922,24.593360900878906,46.6268196105957
2017-03-19,26.402597427368164,22.57046127319336,28.999536514282227,45.88475036621094,72.46094512939453,30.520416259765625,75.68670654296875,131.84698486328125,168.41485595703125,42.615501403808594,40.086181640625,42.3542366027832,11.23487377166748,32.130001068115234,76.57461547851562,20.215831756591797,50.73796081542969,204.5124969482422,58.91987991333008,35.81804275512695,47.40403366088867,43.08000183105469,32.47377014160156,88.44871520996094,17.310951232910156,71.97217559814453,145.11000061035156,43.358463287353516,105.26873016357422,20.561187744140625,149.5692138671875,17.30705451965332,60.42873764038086,65.51331329345703,62.79255676269531,100.17266082763672,139.07699584960938,46.21685791015625,85.25291442871094,13.489999771118164,56.287498474121094,122.6121826171875,1750.4373779296875,116.32550048828125,172.82000732421875,2.6157827377319336,101.86656188964844,25.19891929626465,46.48420715332031
2017-03-26,26.286895751953125,22.360010147094727,28.90909194946289,45.3824577331543,72.11854553222656,30.455242156982422,75.90460205078125,131.14097595214844,164.41250610351562,42.28049850463867,39.19947052001953,40.48087692260742,11.3228120803833,31.677289962768555,75.9482421875,20.13484001159668,49.59918212890625,191.4925994873047,59.019798278808594,35.535362243652344,46.86989974975586,43.130001068115234,32.62455749511719,86.75467681884766,16.933122634887695,69.28153228759766,142.02000427246094,41.508060455322266,105.62666320800781,19.1220703125,145.4267578125,17.134124755859375,60.12997817993164,64.23014831542969,60.748111724853516,101.7453842163086,139.57427978515625,44.4560661315918,84.26093292236328,13.699999809265137,55.75893783569336,121.06312561035156,1731.16162109375,115.1202392578125,168.66000366210938,2.650308132171631,99.81429290771484,27.767648696899414,44.23408126831055
2017-04-02,26.070932388305664,22.498119354248047,29.657306671142578,45.71731948852539,71.54521942138672,30.62635040283203,75.46881866455078,131.49400329589844,165.38504028320312,44.32699966430664,39.16435623168945,41.23291015625,11.401866912841797,31.08429527282715,76.45097351074219,20.849288940429688,49.90040969848633,192.59078979492188,59.81907653808594,35.47153854370117,47.13697052001953,43.02000045776367,33.32511520385742,88.3902816772461,16.880311965942383,69.71807861328125,147.80999755859375,42.13728332519531,106.8040542602539,19.51079750061035,144.55418395996094,17.13334083557129,60.13762664794922,64.20623779296875,61.647987365722656,104.19086456298828,141.2749481201172,45.79579544067383,83.95862579345703,14.550000190734863,56.294349670410156,120.34191131591797,1757.685546875,115.32555389404297,166.67999267578125,2.686312437057495,99.07451629638672,28.226694107055664,44.09939193725586
2017-04-09,25.644481658935547,22.42577362060547,29.624425888061523,44.90407943725586,71.05155181884766,31.115615844726562,76.51612091064453,132.3323516845703,167.2459259033203,44.74399948120117,38.8834228515625,40.98985290527344,11.48536491394043,31.39710807800293,78.72573852539062,21.08647346496582,48.915924072265625,191.04823303222656,59.655574798583984,35.49889373779297,46.83280563354492,43.040000915527344,33.2508659362793,89.31659698486328,16.752111434936523,68.79356384277344,143.11000061035156,41.85398864746094,106.0411148071289,19.155155181884766,146.3257293701172,17.077789306640625,59.04978942871094,64.18233489990234,61.82954406738281,106.20903778076172,140.0118865966797,45.49722671508789,83.8357925415039,13.520000457763672,56.80919647216797,120.58775329589844,1747.4056396484375,114.00100708007812,166.1699981689453,2.474229097366333,99.36882019042969,27.855546951293945,43.449710845947266
2017-04-16,25.224336624145508,22.281097412109375,28.983089447021484,42.0896110534668,71.68854522705078,30.387428283691406,74.57616424560547,130.4349822998047,164.22547912597656,44.23350143432617,38.79525375366211,40.9346809387207,11.118511199951172,31.371301651000977,76.73121643066406,21.15879249572754,48.86448669433594,187.22525024414062,58.99253463745117,34.21314239501953,46.44704055786133,42.54999923706055,32.719669342041016,87.43898010253906,16.624168395996094,67.37263488769531,142.9199981689453,41.7585563659668,106.62508392333984,18.476943969726562,145.39149475097656,16.5355224609375,59.72393035888672,62.038394927978516,61.68746566772461,103.15447998046875,138.62948608398438,44.43309783935547,83.95862579345703,12.3100004196167,56.07469940185547,119.5878677368164,1717.0013427734375,112.27249908447266,162.89999389648438,2.3548707962036133,99.42450714111328,26.117015838623047,40.6845703125
2017-04-23,25.535554885864258,22.123266220092773,29.86285972595215,41.8583869934082,71.10615539550781,31.221981048583984,73.72569274902344,130.39085388183594,168.67666625976562,44.92649841308594,39.174381256103516,41.910377502441406,12.434042930603027,30.487323760986328,78.38243103027344,21.676546096801758,48.438377380371094,181.8093719482422,60.30955123901367,36.2830924987793,45.91292190551758,43.810001373291016,33.00267791748047,90.35973358154297,16.479713439941406,67.46843719482422,142.8699951171875,42.691463470458984,107.7930679321289,18.782962799072266,150.8560791015625,17.031620025634766,61.12575912475586,63.60847091674805,59.07472610473633,105.36357879638672,142.8960418701172,44.1881217956543,86.11260223388672,13.0,55.38827896118164,122.94002532958984,1730.075439453125,106.21286010742188,163.41000366210938,2.507521390914917,96.85517883300781,26.68350601196289,41.99186706542969
2017-04-30,26.50811767578125,22.307401657104492,29.723085403442383,42.847042083740234,70.07107543945312,32.06471252441406,74.99789428710938,127.91985321044922,172.8379364013672,46.2495002746582,39.641685485839844,45.03033447265625,12.866630554199219,29.622716903686523,84.98076629638672,21.745967864990234,50.3632698059082,187.62770080566406,62.18058776855469,37.03080749511719,46.23933410644531,47.720001220703125,33.32278823852539,93.43067932128906,16.35590362548828,69.44811248779297,152.1999969482422,45.95042037963867,108.88569641113281,19.30402374267578,154.13475036621094,17.278099060058594,63.562164306640625,63.49778747558594,57.29868698120117,111.82722473144531,149.4302215576172,45.38072204589844,86.17874145507812,13.300000190734863,56.0472526550293,127.93959045410156,1823.698486328125,106.15327453613281,165.2100067138672,2.5721335411071777,98.21541595458984,27.025352478027344,42.65740203857422
